,u,v,key,osmid,oneway,length,geometry,name,highway,maxspeed,lanes,tunnel,service,landuse,width,access,bridge,area,ref,junction
7218,369137173,5278671050,0,536039175,True,5.593,"LINESTRING (103.8895195 1.3905366, 103.8895672 1.3905206)",Anchorvale Drive,tertiary,50,2,,,,,,,,,
7219,369137173,5278671053,0,663986495,False,8.063,"LINESTRING (103.8895195 1.3905366, 103.8895427 1.3906053)",Anchorvale Link,residential,40,3,,,,,,,,,
7220,6444127774,5681476513,0,"[301434708, 687460998]",False,307.563,"LINESTRING (103.9143348 1.4033168, 103.9142472 1.4033338, 103.9141989 1.40336, 103.9137811 1.403676, 103.914908 1.405182, 103.9150396 1.405355)",,cycleway,,,,,,,,,,,
7221,6444127774,6444127778,0,687461000,False,91.299,"LINESTRING (103.9143348 1.4033168, 103.9142624 1.4033751, 103.9139163 1.4036346, 103.9136781 1.4038098)",Punggol Waterway,cycleway,,,,,,,yes,yes,,,
7222,6444127774,5184777620,0,687461001,False,541.806,"LINESTRING (103.9143348 1.4033168, 103.914481 1.403174, 103.9145621 1.4031184, 103.9148192 1.4029572, 103.9152727 1.402649, 103.9155399 1.4025365, 103.9157871 1.4024555, 103.9164078 1.4022709, 103.9166393 1.402192, 103.9168302 1.4021063, 103.9171698 1.4019078, 103.9173173 1.4017844, 103.9174791 1.4016255, 103.9176919 1.4013701, 103.9179101 1.4010315, 103.9181105 1.4007602, 103.9182363 1.4006278)",Punggol Waterway,cycleway,,,,,,,yes,,,,
7223,6444127778,6444127762,0,"[301434693, 301736486]",False,70.46,"LINESTRING (103.9136781 1.4038098, 103.9136513 1.4037741, 103.913587 1.4038227, 103.9132627 1.4040508, 103.9132232 1.4040897, 103.9132028 1.4041425)",,cycleway,,,,,,,,,,,
7224,6444127778,6444127762,1,687461000,False,64.524,"LINESTRING (103.9136781 1.4038098, 103.9133973 1.404016, 103.9132028 1.4041425)",Punggol Waterway,cycleway,,,,,,,yes,yes,,,
7225,6444127778,5286793647,0,301434693,False,682.667,"LINESTRING (103.9136781 1.4038098, 103.9145574 1.40498, 103.914666 1.4051945, 103.9147478 1.4052997, 103.9148424 1.4054036, 103.9157505 1.4065303, 103.9169823 1.4084341, 103.9169883 1.4085042, 103.9168287 1.4087713, 103.916832 1.4088371)",,cycleway,,,,,,,,,,,
7226,6444127778,3058329687,0,301736464,False,79.545,"LINESTRING (103.9136781 1.4038098, 103.9136178 1.4037831, 103.913562 1.403751, 103.9135079 1.4037037, 103.9134716 1.4036607, 103.9134412 1.4036007, 103.9134251 1.4035483, 103.9134108 1.4034369, 103.9134289 1.4034236, 103.9134486 1.4034821, 103.9134656 1.4034746, 103.9134557 1.4033552)",Wave Bridge,cycleway,,,,,,,,yes,,,
7227,6444127778,6444127774,0,687461000,False,91.299,"LINESTRING (103.9136781 1.4038098, 103.9139163 1.4036346, 103.9142624 1.4033751, 103.9143348 1.4033168)",Punggol Waterway,cycleway,,,,,,,yes,yes,,,
7228,5218670122,5218668718,0,646795160,False,68.922,"LINESTRING (103.8976725 1.395584, 103.8978044 1.3954872, 103.8978348 1.395472, 103.8978757 1.3954463, 103.8982376 1.3953516)",,service,,,,,,,,,,,
7229,5218670123,5928818562,0,628027964,False,15.609,"LINESTRING (103.9024262 1.3966707, 103.9023077 1.396746)",,service,,2,,parking_aisle,,,,,,,
7230,5218670123,370098000,0,"[627943584, 627943585, 628031490, 464820248, 627943576, 627943577, 627943578, 627943579, 627943580, 627943581, 627943582, 627943583]",False,486.638,"LINESTRING (103.9024262 1.3966707, 103.9022259 1.3963378, 103.902187 1.3963244, 103.9021441 1.3963297, 103.9020878 1.3963579, 103.9020167 1.3964008, 103.9019068 1.3964719, 103.9017512 1.3965738, 103.9016667 1.39663, 103.9016379 1.3966521, 103.9015983 1.3966917, 103.9015822 1.3967226, 103.9015936 1.3967621, 103.9017124 1.3969987, 103.901723 1.3970309, 103.9017177 1.3970765, 103.9017016 1.39711, 103.9013395 1.3973326, 103.9013234 1.3973433, 103.9012979 1.3973473, 103.9012536 1.3973433, 103.9012174 1.3973272, 103.9011905 1.3972916, 103.9011088 1.3970953, 103.900854 1.3963673, 103.9007655 1.3961353, 103.9006575 1.3958545, 103.900422 1.3952405)",,service,,2,,parking_aisle,,,,,,,
7231,5218670123,3549216427,0,"[539292371, 627943571, 627943574, 681309337, 676595997]",False,199.799,"LINESTRING (103.9024262 1.3966707, 103.9026171 1.3965496, 103.9027636 1.3964566, 103.9027867 1.3964335, 103.9028221 1.3963781, 103.9028344 1.3963072, 103.902813 1.3962096, 103.9027647 1.3961122, 103.9027208 1.3960569, 103.9026162 1.3958893, 103.9023446 1.3954911, 103.9022004 1.3952649)",,service,,2,,driveway,,,,,,,
7232,5218670138,5218398222,0,"[775181825, 539265951]",False,333.3279999999999,"LINESTRING (103.9076775 1.3940237, 103.9086198 1.3930541, 103.9087866 1.392927, 103.9089945 1.3928479, 103.9090723 1.3928452, 103.9091179 1.3928707, 103.9092506 1.3930289, 103.9092654 1.3930785, 103.9092654 1.3931214, 103.9092252 1.3932247, 103.9092265 1.3932716, 103.9092386 1.3933199, 103.90926 1.3933587, 103.9093244 1.393415, 103.90937 1.3934392, 103.9094371 1.3934593, 103.9094867 1.3934955, 103.9096392 1.3937088)",,service,,2,,,,,,,,,
7233,3063322213,3063322499,0,605580288,False,20.601,"LINESTRING (103.8949683 1.3940873, 103.8951324 1.3941734)",,footway,,,,,,,,,,,
7234,3063322213,3063322499,1,302094367,False,28.43,"LINESTRING (103.8949683 1.3940873, 103.8950214 1.3941165, 103.8950059 1.3941545, 103.8950614 1.3941814, 103.8950812 1.3941508, 103.8951324 1.3941734)",,,,,,,,,,,,,
7235,3063322213,6038548021,0,605580288,False,2.526,"LINESTRING (103.8949683 1.3940873, 103.8949579 1.3940671)",,footway,,,,,,,,,,,
7236,3063322213,6199975389,0,302094367,False,35.672,"LINESTRING (103.8949683 1.3940873, 103.8949284 1.3941811, 103.8948894 1.3941965, 103.8948755 1.3941428, 103.8948446 1.3941502, 103.8948343 1.3941164, 103.8947823 1.3941324)",,,,,,,,,,,,,
7237,5995730666,6897185668,0,"[655137028, 539317435, 539317436, 630157533]",True,701.425,"LINESTRING (103.8937162 1.4160226, 103.8936406 1.4159558, 103.89353 1.4158208, 103.8934208 1.4156851, 103.8933197 1.415538, 103.8932512 1.4154185, 103.8931863 1.4152596, 103.8927806 1.4139047, 103.8923877 1.4126611, 103.8922055 1.4122967, 103.8920924 1.4121167, 103.8919628 1.4119337, 103.8918026 1.4117848, 103.8916001 1.4115969, 103.8909107 1.4111416, 103.8905008 1.4108781)",Seletar Link,secondary,60,3,,,,,,yes,,,
7238,3063322480,3063321220,0,605580288,False,20.597,"LINESTRING (103.895294 1.3941112, 103.8953758 1.393945)",,footway,,,,,,,,,,,
7239,3063322480,3063321220,1,302094365,False,28.418,"LINESTRING (103.895294 1.3941112, 103.8953219 1.3940574, 103.8953602 1.3940719, 103.8953857 1.3940157, 103.8953546 1.3939967, 103.8953758 1.393945)",,,,,,,,,,,,,
7240,3063322480,5743359435,0,605580288,False,9.316,"LINESTRING (103.895294 1.3941112, 103.8952148 1.3941386)",,footway,,,,,,,,,,,
7241,3063322480,5743359421,0,302094365,False,23.795,"LINESTRING (103.895294 1.3941112, 103.8953888 1.3941486, 103.8954053 1.3941872, 103.895352 1.3942025, 103.8953558 1.3942167)",,,,,,,,,,,,,
7242,3063322492,5177295449,0,"[448937467, 628026867]",True,103.89,"LINESTRING (103.9010627 1.3942271, 103.9006381 1.3943804, 103.9001821 1.39454)",Compassvale Street,tertiary,50,2,,,,,,,,,
7243,5928818562,5218670123,0,628027964,False,15.609,"LINESTRING (103.9023077 1.396746, 103.9024262 1.3966707)",,service,,2,,parking_aisle,,,,,,,
7244,3063322499,5743359435,0,605580288,False,9.944,"LINESTRING (103.8951324 1.3941734, 103.8952148 1.3941386)",,footway,,,,,,,,,,,
7245,3063322499,3063322213,0,605580288,False,20.601,"LINESTRING (103.8951324 1.3941734, 103.8949683 1.3940873)",,footway,,,,,,,,,,,
7246,3063322499,3063322213,1,302094367,False,28.43,"LINESTRING (103.8951324 1.3941734, 103.8950812 1.3941508, 103.8950614 1.3941814, 103.8950059 1.3941545, 103.8950214 1.3941165, 103.8949683 1.3940873)",,,,,,,,,,,,,
7247,3063322499,5743358120,0,302094367,False,25.896,"LINESTRING (103.8951324 1.3941734, 103.8950798 1.3942722, 103.8950909 1.3943031, 103.8951585 1.3942722, 103.8951632 1.3942852)",,,,,,,,,,,,,
7248,3063322690,3549215596,0,"[74549037, 628022055]",True,97.729,"LINESTRING (103.9015132 1.3944413, 103.9016164 1.3945697, 103.9018717 1.3948181, 103.902069 1.3950117, 103.9021273 1.3950689)",Punggol Road,secondary,60,2,,,,,,,,,
7249,5926000749,4598903882,0,627723423,False,48.49400000000001,"LINESTRING (103.9016761 1.3923693, 103.9018062 1.3924001, 103.9019161 1.3924296, 103.9019832 1.3924404, 103.9020395 1.3924336, 103.9020838 1.3923873)",,service,,2,,,,,,,,,
7250,6113106114,1840905920,0,655172009,True,150.353,"LINESTRING (103.9163107 1.394624, 103.9161678 1.3944331, 103.9155213 1.3935261)",Punggol East,primary,60,3,,,,,,,,,
7251,6113106118,6113106114,0,651978150,True,25.787,"LINESTRING (103.9161319 1.3946994, 103.9161815 1.3947222, 103.9162298 1.3947155, 103.9162874 1.3946807, 103.9163107 1.394624)",,primary_link,50,,,,,,,,,,
7252,6113106118,2274873406,0,"[476165178, 651978151]",True,63.266999999999996,"LINESTRING (103.9161319 1.3946994, 103.9162581 1.3948768, 103.916461 1.3951636)",Punggol East,primary,60,"['4', '3']",,,,,,,,,
7253,369137905,369140109,0,33263094,True,17.41,"LINESTRING (103.8922832 1.3895674, 103.892433 1.3895217)",Compassvale Drive,tertiary,50,,,,,,,,,,
7254,369137905,5278671035,0,445716747,True,5.945,"LINESTRING (103.8922832 1.3895674, 103.8922986 1.3896186)",Sengkang East Road,primary,60,3,,,,,,,,,
7255,6498130587,6498130596,0,692261474,False,60.574,"LINESTRING (103.9035248 1.3985312, 103.9035919 1.3985024, 103.9036073 1.398489, 103.9036227 1.3984668, 103.9036945 1.3984045, 103.9037615 1.3983723, 103.9038286 1.3983368, 103.9038681 1.398316, 103.9038936 1.3983033, 103.9039819 1.3982447)",,service,,2,,,,,,,,,
7256,6498130596,6620454753,0,726626037,False,46.311,"LINESTRING (103.9039819 1.3982447, 103.9041581 1.3986221)",,service,,2,,driveway,,,,,,,
7257,6498130596,6620454756,0,"[533694393, 464819516]",False,116.056,"LINESTRING (103.9039819 1.3982447, 103.9038425 1.3979586, 103.9038064 1.3979084, 103.9037628 1.3978709, 103.9037158 1.3978437, 103.9035776 1.3978042, 103.9033967 1.3977839, 103.9032907 1.3977901, 103.9031795 1.3978354)",,service,,2,,driveway,,,,,,,
7258,6498130596,6498130587,0,692261474,False,60.574,"LINESTRING (103.9039819 1.3982447, 103.9038936 1.3983033, 103.9038681 1.398316, 103.9038286 1.3983368, 103.9037615 1.3983723, 103.9036945 1.3984045, 103.9036227 1.3984668, 103.9036073 1.398489, 103.9035919 1.3985024, 103.9035248 1.3985312)",,service,,2,,,,,,,,,
7259,5240036006,5238936429,0,541818503,False,2.985,"LINESTRING (103.8898583 1.391711, 103.8898361 1.3917261)",,footway,,,,,,,,,,,
7260,5240036006,5278671062,0,541818597,False,32.552,"LINESTRING (103.8898583 1.391711, 103.8899576 1.3919864)",,footway,,,,,,,,,,,
7261,5240036006,5238938110,0,541818597,False,11.087,"LINESTRING (103.8898583 1.391711, 103.8898268 1.3916164)",,footway,,,,,,,,,,,
7262,5704555320,5867650834,0,621128295,False,38.539,"LINESTRING (103.8964744 1.3969356, 103.8964912 1.3969096, 103.8964945 1.3968791, 103.896392 1.3966132)",,service,,2,,,,,,,,,
7263,6036101964,6036101967,0,32774292,False,3.731,"LINESTRING (103.8954437 1.3924267, 103.895433 1.3923949)",Compass One,,,,,,,,,,,,
7264,6036101964,6036101968,0,640785429,False,2.583,"LINESTRING (103.8954437 1.3924267, 103.8954654 1.3924184)",,,,,,,,,,,,,
7265,6036101964,369123646,0,640785429,False,114.678,"LINESTRING (103.8954437 1.3924267, 103.8951127 1.3914499)",,,,,,,,,,,,,
7266,6036101964,6881812805,0,32774292,False,119.01399999999998,"LINESTRING (103.8954437 1.3924267, 103.8950117 1.3925749, 103.8949352 1.3925841, 103.8948599 1.3925672, 103.8947947 1.3925262, 103.8947469 1.3924657, 103.8946454 1.3921776)",Compass One,,,,,,,,,,,,
7267,6036101965,6036101973,0,489842196,False,29.899,"LINESTRING (103.8955028 1.3924248, 103.8957574 1.3923381)",,,,,,,,,,,,,
7268,6036101965,3808576562,0,377482502,False,21.022,"LINESTRING (103.8955028 1.3924248, 103.8955142 1.3924631, 103.8956559 1.3924166)",,footway,,,,,,,,yes,,,
7269,6036101965,6036101970,0,489842196,False,3.8360000000000003,"LINESTRING (103.8955028 1.3924248, 103.8954893 1.392431, 103.8954843 1.392412)",,,,,,,,,,,,,
7270,6036101965,6036101967,0,640785427,False,12.164,"LINESTRING (103.8955028 1.3924248, 103.8954868 1.3923752, 103.895433 1.3923949)",,footway,,,building_passage,,,,,,,,
7271,6036101967,369123646,0,32774292,False,110.948,"LINESTRING (103.895433 1.3923949, 103.8951127 1.3914499)",Compass One,,,,,,,,,,,,
7272,6036101967,6036101964,0,32774292,False,3.731,"LINESTRING (103.895433 1.3923949, 103.8954437 1.3924267)",Compass One,,,,,,,,,,,,
7273,6036101967,6036101965,0,640785427,False,12.164,"LINESTRING (103.895433 1.3923949, 103.8954868 1.3923752, 103.8955028 1.3924248)",,footway,,,building_passage,,,,,,,,
7274,6036101968,6036101970,0,640785429,False,2.218,"LINESTRING (103.8954654 1.3924184, 103.8954843 1.392412)",,,,,,,,,,,,,
7275,6036101968,6036101964,0,640785429,False,2.583,"LINESTRING (103.8954654 1.3924184, 103.8954437 1.3924267)",,,,,,,,,,,,,
7276,6036101968,6036101971,0,640785430,False,114.473,"LINESTRING (103.8954654 1.3924184, 103.895155 1.3914368)",,footway,,,building_passage,,,,,,,,
7277,6036101968,6195963842,0,661814818,False,7.992,"LINESTRING (103.8954654 1.3924184, 103.8954878 1.3924867)",,footway,,,,,,,,,,,
7278,6036101969,4820490074,0,35091650,False,61.098,"LINESTRING (103.8952001 1.3914229, 103.8953639 1.3919474)",,,,,,,,,,,,,
7279,6036101969,4820490074,1,640785429,False,61.098,"LINESTRING (103.8952001 1.3914229, 103.8953639 1.3919474)",,,,,,,,,,,,,
7280,6036101969,6036101971,0,640785429,False,5.246,"LINESTRING (103.8952001 1.3914229, 103.895155 1.3914368)",,,,,,,,,,,,,
7281,6036101969,4820490066,0,35091650,False,97.33800000000001,"LINESTRING (103.8952001 1.3914229, 103.895195 1.3914065, 103.8952203 1.3913772, 103.8952355 1.3913629, 103.8952741 1.3913508, 103.8953065 1.3913472, 103.8953616 1.3913587, 103.8955282 1.3918843, 103.8955196 1.391917, 103.8955132 1.3919302, 103.8954782 1.3919532, 103.8954529 1.3919643)",,,,,,,,,,,,,
7282,6036101970,4820490055,0,489842196,False,49.195,"LINESTRING (103.8954843 1.392412, 103.8953566 1.3919884)",,,,,,,,,,,,,
7283,6036101970,4820490055,1,640785429,False,49.195,"LINESTRING (103.8954843 1.392412, 103.8953566 1.3919884)",,,,,,,,,,,,,
7284,6036101970,6036101968,0,640785429,False,2.218,"LINESTRING (103.8954843 1.392412, 103.8954654 1.3924184)",,,,,,,,,,,,,
7285,6036101970,6036101965,0,489842196,False,3.8360000000000003,"LINESTRING (103.8954843 1.392412, 103.8954893 1.392431, 103.8955028 1.3924248)",,,,,,,,,,,,,
7286,6036101971,4836673208,0,640785428,False,5.289,"LINESTRING (103.895155 1.3914368, 103.8951433 1.3913907)",,footway,,,,,,,,,,,
7287,6036101971,369123646,0,640785429,False,4.923,"LINESTRING (103.895155 1.3914368, 103.8951127 1.3914499)",,,,,,,,,,,,,
7288,6036101971,6036101969,0,640785429,False,5.246,"LINESTRING (103.895155 1.3914368, 103.8952001 1.3914229)",,,,,,,,,,,,,
7289,6036101971,6036101968,0,640785430,False,114.473,"LINESTRING (103.895155 1.3914368, 103.8954654 1.3924184)",,footway,,,building_passage,,,,,,,,
7290,6036101973,6036101965,0,489842196,False,29.899,"LINESTRING (103.8957574 1.3923381, 103.8955028 1.3924248)",,,,,,,,,,,,,
7291,6036101973,4820490066,0,489842196,False,71.509,"LINESTRING (103.8957574 1.3923381, 103.8957733 1.3923326, 103.8956234 1.3919108, 103.8954529 1.3919643)",,,,,,,,,,,,,
7292,6036101973,3808576562,0,640785431,False,18.281,"LINESTRING (103.8957574 1.3923381, 103.8957711 1.3923792, 103.8956559 1.3924166)",,footway,,,,,,,,yes,,,
7293,6036101975,6036101980,0,383281860,True,26.668,"LINESTRING (103.9129992 1.4022109, 103.9131942 1.4020712)",Punggol Drive,residential,50,2,,,,,,,,,
7294,6036101975,6192623108,0,640785432,True,10.064,"LINESTRING (103.9129992 1.4022109, 103.9130561 1.4022813)",,service,,1,,,,,,,,,
7295,6036101976,6036101982,0,397188672,False,25.541,"LINESTRING (103.913072 1.402301, 103.9132584 1.4021667)",Oasis Terraces,,,,,,commercial,,,,,,
7296,6036101976,6036101982,1,397188672,False,410.788,"LINESTRING (103.913072 1.402301, 103.9129515 1.4023878, 103.9125592 1.4026704, 103.9131697 1.4035377, 103.9135566 1.4032334, 103.9139009 1.4029822, 103.9132962 1.4021395, 103.9132584 1.4021667)",Oasis Terraces,,,,,,commercial,,,,,,
7297,6036101976,6036101979,0,640785433,True,28.786,"LINESTRING (103.913072 1.402301, 103.9130979 1.4023225, 103.9131316 1.4023244, 103.9131924 1.40228, 103.9132863 1.4022115)",,service,,1,building_passage,,,,,,,,
7298,6036101979,6036101982,0,640785435,False,5.868,"LINESTRING (103.9132863 1.4022115, 103.9132584 1.4021667)",,service,,2,building_passage,,,,,,,,
7299,6036101979,6036101981,0,654995417,False,7.352,"LINESTRING (103.9132863 1.4022115, 103.9133227 1.4022667)",,service,,2,building_passage,,,,,,,,
7300,6036101980,6036101982,0,640785434,False,12.794,"LINESTRING (103.9131942 1.4020712, 103.9132584 1.4021667)",,service,,2,,,,,,,,,
7301,6036101980,5218598789,0,"[775154960, 383281860]",True,84.03399999999999,"LINESTRING (103.9131942 1.4020712, 103.913396 1.4019312, 103.9138087 1.4016311)",Punggol Drive,residential,50,2,,,,,,,,,
7302,6036101981,6036101979,0,654995417,False,7.352,"LINESTRING (103.9133227 1.4022667, 103.9132863 1.4022115)",,service,,2,building_passage,,,,,,,,
7303,6036101982,6036101976,0,397188672,False,25.541,"LINESTRING (103.9132584 1.4021667, 103.913072 1.402301)",Oasis Terraces,,,,,,commercial,,,,,,
7304,6036101982,6036101976,1,397188672,False,410.788,"LINESTRING (103.9132584 1.4021667, 103.9132962 1.4021395, 103.9139009 1.4029822, 103.9135566 1.4032334, 103.9131697 1.4035377, 103.9125592 1.4026704, 103.9129515 1.4023878, 103.913072 1.402301)",Oasis Terraces,,,,,,commercial,,,,,,
7305,6036101982,6036101980,0,640785434,False,12.794,"LINESTRING (103.9132584 1.4021667, 103.9131942 1.4020712)",,service,,2,,,,,,,,,
7306,6036101982,6036101979,0,640785435,False,5.868,"LINESTRING (103.9132584 1.4021667, 103.9132863 1.4022115)",,service,,2,building_passage,,,,,,,,
7307,6532012967,4000099724,0,695617195,False,216.16699999999997,"LINESTRING (103.9076507 1.4161614, 103.9075917 1.4158101, 103.9075488 1.4156492, 103.9074603 1.4153918, 103.9073798 1.4152256, 103.9071411 1.4148368, 103.9068686 1.4144077)",,track,,,,,,,,,,,
7308,6532012975,2274884782,0,601849934,False,264.06100000000004,"LINESTRING (103.9045758 1.4090893, 103.9038273 1.4077889, 103.9034045 1.4070234)",,,,,,,,,,yes,,,
7309,6532012975,2274882650,0,"[173144836, 601849934]",False,3207.6690000000003,"LINESTRING (103.9045758 1.4090893, 103.905019 1.4098593, 103.9059499 1.4114111, 103.9064437 1.4122653, 103.9070486 1.4134907, 103.9075719 1.4145244, 103.9077164 1.4149233, 103.9077956 1.415198, 103.9078106 1.4154356, 103.9078036 1.4156597, 103.9077617 1.4158542, 103.9076758 1.416046, 103.907574 1.4162195, 103.9074399 1.4163689, 103.9073278 1.4164836, 103.9071191 1.4166651, 103.9068021 1.4168215, 103.9064912 1.4169856, 103.9064079 1.4170203, 103.9062269 1.4171133, 103.9061235 1.4171626, 103.9060086 1.4172174, 103.9057627 1.4173131, 103.9055429 1.41739, 103.9053218 1.4174538, 103.9050626 1.4174997, 103.904857 1.4175123, 103.9046345 1.4174963, 103.9044077 1.4174499, 103.9041977 1.4173842, 103.9041423 1.4173628, 103.9041162 1.4173486, 103.9038155 1.4171828, 103.9034127 1.4169474, 103.9025139 1.4163997, 103.902274 1.4161545, 103.9021003 1.4159493, 103.9019533 1.4157757, 103.9016459 1.4153891, 103.90154 1.4152202, 103.9014687 1.4150718, 103.9008238 1.4129799, 103.9006233 1.4125382, 103.9005228 1.4123166, 103.9003219 1.4119792, 103.8997641 1.4109451, 103.8989649 1.409369, 103.8986379 1.4088126, 103.8979893 1.4075458, 103.8977315 1.4068965, 103.8975939 1.4065386, 103.8973899 1.4060223, 103.8972466 1.4055792, 103.8970791 1.4050049, 103.8968498 1.4041883, 103.8968137 1.4039861, 103.8968382 1.4037466, 103.8969052 1.4035715, 103.8970018 1.4034221, 103.8971268 1.4032959, 103.8973419 1.4031787, 103.8976765 1.4030588)",,,,,,,,,,yes,,,
7310,6532012975,6532012978,0,695617197,False,47.115,"LINESTRING (103.9045758 1.4090893, 103.904475 1.4089685, 103.9042819 1.4087849)",,,,,,crossover,,,,yes,,,
7311,6532012978,6532012975,0,695617197,False,47.115,"LINESTRING (103.9042819 1.4087849, 103.904475 1.4089685, 103.9045758 1.4090893)",,,,,,crossover,,,,yes,,,
7312,6532012978,6532012981,0,695617198,False,63.839,"LINESTRING (103.9042819 1.4087849, 103.9044642 1.4090704, 103.9046017 1.4092615)",,,,,,yard,,,,yes,,,
