,u,v,key,osmid,oneway,length,geometry,name,highway,maxspeed,lanes,tunnel,landuse,service,access,area,bridge,ref,junction,width
1701,5433801257,5433801221,0,563908887,False,3.59,"LINESTRING (103.9149536 1.4016141, 103.9149665 1.401584499999976)",,,,,,,,,,,,,
1702,5433801257,5433801221,1,563908899,False,3.59,"LINESTRING (103.9149536 1.4016141, 103.9149665 1.401584499999976)",,,,,,,,,,,,,
1703,4004985388,4598671868,0,"[620526160, 649805650]",True,57.254999999999995,"LINESTRING (103.8986384 1.402933399999986, 103.8988618 1.402848199999993, 103.8991207 1.40275269999999)",Punggol Field,residential,40,"['3', '4']",,,,,,,,,
1704,5256260446,5256260443,0,646210615,False,35.562,"LINESTRING (103.9034921 1.388263999999992, 103.9033186 1.387995299999994)",,service,,2,,,,,,,,,
1705,5433801270,5433800523,0,563908887,False,9.25,"LINESTRING (103.9150164 1.401733199999994, 103.9150221 1.401761599999996, 103.9150114 1.401793099999993, 103.9150283 1.401805500000004)",,,,,,,,,,,,,
1706,5433801270,5433801234,0,563908899,False,114.14000000000001,"LINESTRING (103.9150164 1.401733199999994, 103.9148113 1.40164379999999, 103.91483 1.401600899999994, 103.914841 1.401605699999989, 103.9148491 1.401587199999992, 103.9148683 1.401595599999989, 103.9148751 1.401579799999989, 103.9149377 1.4016071, 103.9149511 1.401575199999991, 103.9149768 1.401558700000001, 103.9149604 1.401532999999974, 103.9150046 1.401504699999997, 103.9149507 1.401420699999995, 103.9149137 1.401444399999994, 103.9148947 1.401414699999998, 103.9148792 1.401424599999983, 103.9148448 1.401371099999995, 103.914901 1.401335099999983, 103.914909 1.401347499999986, 103.9149574 1.40131639999999, 103.9149516 1.401307399999986, 103.9150009 1.401275699999998)",,,,,,,,,,,,,
1707,5433801275,5433800533,0,563908887,False,1.903,"LINESTRING (103.9152976 1.401980199999989, 103.9153062 1.401965399999999)",,,,,,,,,,,,,
1708,5433801275,5433800533,1,563908894,False,1.903,"LINESTRING (103.9152976 1.401980199999989, 103.9153062 1.401965399999999)",,,,,,,,,,,,,
1709,5433801283,5433800618,0,563908887,False,4.547,"LINESTRING (103.9153925 1.401892299999989, 103.9154251 1.401867599999997)",,,,,,,,,,,,,
1710,5433801283,5433800618,1,563908894,False,4.547,"LINESTRING (103.9153925 1.401892299999989, 103.9154251 1.401867599999997)",,,,,,,,,,,,,
1711,5433801284,5433801283,0,563908887,False,1.801,"LINESTRING (103.9153827 1.401879400000002, 103.9153925 1.401892299999989)",,,,,,,,,,,,,
1712,5433801284,5433801283,1,563908894,False,1.801,"LINESTRING (103.9153827 1.401879400000002, 103.9153925 1.401892299999989)",,,,,,,,,,,,,
1713,5433801285,5433801284,0,563908887,False,2.379,"LINESTRING (103.9153657 1.401892400000004, 103.9153827 1.401879400000002)",,,,,,,,,,,,,
1714,5433801285,5433801284,1,563908894,False,2.379,"LINESTRING (103.9153657 1.401892400000004, 103.9153827 1.401879400000002)",,,,,,,,,,,,,
1715,5433801286,5433801285,0,563908887,False,2.404,"LINESTRING (103.9153526 1.401875199999977, 103.9153657 1.401892400000004)",,,,,,,,,,,,,
1716,5433801286,5433801285,1,563908894,False,2.404,"LINESTRING (103.9153526 1.401875199999977, 103.9153657 1.401892400000004)",,,,,,,,,,,,,
1717,5433801287,5433800537,0,563908887,False,5.348,"LINESTRING (103.9153368 1.401887199999991, 103.9153659 1.40192549999999)",,,,,,,,,,,,,
1718,5433801287,5433800537,1,563908894,False,5.348,"LINESTRING (103.9153368 1.401887199999991, 103.9153659 1.40192549999999)",,,,,,,,,,,,,
1719,5433801287,5433801286,0,563908887,False,2.206,"LINESTRING (103.9153368 1.401887199999991, 103.9153526 1.401875199999977)",,,,,,,,,,,,,
1720,5433801287,5433801286,1,563908894,False,2.206,"LINESTRING (103.9153368 1.401887199999991, 103.9153526 1.401875199999977)",,,,,,,,,,,,,
1721,5433801290,5433800523,0,563908887,False,20.207,"LINESTRING (103.9151795 1.401777, 103.9151347 1.401774999999981, 103.9150985 1.401797799999996, 103.9150657 1.401832699999998, 103.9150283 1.401805500000004)",,,,,,,,,,,,,
1722,5433801290,5433801275,0,563908894,False,57.861000000000004,"LINESTRING (103.9151795 1.401777, 103.9152192 1.401829199999985, 103.9152136 1.401833499999986, 103.9151524 1.401798099999989, 103.9151446 1.401811599999998, 103.9151227 1.401798999999996, 103.9151094 1.401822099999992, 103.9150986 1.401815899999987, 103.9150773 1.401852899999985, 103.9152976 1.401980199999989)",,,,,,,,,,,,,
1723,5433801291,5433801290,0,563908887,False,4.769,"LINESTRING (103.9152137 1.401751099999984, 103.9151795 1.401777)",,,,,,,,,,,,,
1724,5433801291,5433801290,1,563908894,False,4.769,"LINESTRING (103.9152137 1.401751099999984, 103.9151795 1.401777)",,,,,,,,,,,,,
1725,5433801292,5433801291,0,563908887,False,6.887,"LINESTRING (103.9152512 1.401800399999994, 103.9152137 1.401751099999984)",,,,,,,,,,,,,
1726,5433801292,5433801291,1,563908894,False,6.887,"LINESTRING (103.9152512 1.401800399999994, 103.9152137 1.401751099999984)",,,,,,,,,,,,,
1727,5433801293,5433801292,0,563908887,False,2.19,"LINESTRING (103.9152669 1.401788499999995, 103.9152512 1.401800399999994)",,,,,,,,,,,,,
1728,5433801293,5433801292,1,563908894,False,2.19,"LINESTRING (103.9152669 1.401788499999995, 103.9152512 1.401800399999994)",,,,,,,,,,,,,
1729,5433801294,5433800609,0,563908887,False,1.857,"LINESTRING (103.9152366 1.401748599999988, 103.9152499 1.401738499999987)",,,,,,,,,,,,,
1730,5433801294,5433800609,1,563908894,False,1.857,"LINESTRING (103.9152366 1.401748599999988, 103.9152499 1.401738499999987)",,,,,,,,,,,,,
1731,5433801294,5433801293,0,563908887,False,5.57,"LINESTRING (103.9152366 1.401748599999988, 103.9152669 1.401788499999995)",,,,,,,,,,,,,
1732,5433801294,5433801293,1,563908894,False,5.57,"LINESTRING (103.9152366 1.401748599999988, 103.9152669 1.401788499999995)",,,,,,,,,,,,,
1733,370096734,3063325002,0,"[641153318, 479326879]",True,55.676,"LINESTRING (103.8982095 1.39521259999999, 103.8983786 1.39517769999999, 103.8987004 1.395113299999982)",Compassvale Street,tertiary,50,"['4', '2']",,,,,,,,,
1734,5433801321,5433800620,0,563908887,False,1.782,"LINESTRING (103.9154939 1.401981599999981, 103.9155091 1.401976499999999)",,,,,,,,,,,,,
1735,5433801321,5433800620,1,563908894,False,1.782,"LINESTRING (103.9154939 1.401981599999981, 103.9155091 1.401976499999999)",,,,,,,,,,,,,
1736,5433801322,5433801321,0,563908887,False,2.757,"LINESTRING (103.915486 1.401958099999983, 103.9154939 1.401981599999981)",,,,,,,,,,,,,
1737,5433801322,5433801321,1,563908894,False,2.757,"LINESTRING (103.915486 1.401958099999983, 103.9154939 1.401981599999981)",,,,,,,,,,,,,
1738,5433801323,5433801322,0,563908887,False,1.891,"LINESTRING (103.9154699 1.401963599999991, 103.915486 1.401958099999983)",,,,,,,,,,,,,
1739,5433801323,5433801322,1,563908894,False,1.891,"LINESTRING (103.9154699 1.401963599999991, 103.915486 1.401958099999983)",,,,,,,,,,,,,
1740,5433801324,5433800537,0,563908887,False,9.597,"LINESTRING (103.9154477 1.401897899999996, 103.9153659 1.40192549999999)",,,,,,,,,,,,,
1741,5433801324,5433800537,1,563908894,False,9.597,"LINESTRING (103.9154477 1.401897899999996, 103.9153659 1.40192549999999)",,,,,,,,,,,,,
1742,5433801324,5433801323,0,563908887,False,7.711,"LINESTRING (103.9154477 1.401897899999996, 103.9154699 1.401963599999991)",,,,,,,,,,,,,
1743,5433801324,5433801323,1,563908894,False,7.711,"LINESTRING (103.9154477 1.401897899999996, 103.9154699 1.401963599999991)",,,,,,,,,,,,,
1744,5433801325,5433800536,0,563908887,False,1.371,"LINESTRING (103.9153707 1.401981800000001, 103.9153668 1.401970100000001)",,,,,,,,,,,,,
1745,5433801325,5433800536,1,563908894,False,1.371,"LINESTRING (103.9153707 1.401981800000001, 103.9153668 1.401970100000001)",,,,,,,,,,,,,
1746,5433801326,5433801325,0,563908887,False,9.833,"LINESTRING (103.9152869 1.402010099999993, 103.9153707 1.401981800000001)",,,,,,,,,,,,,
1747,5433801326,5433801325,1,563908894,False,9.833,"LINESTRING (103.9152869 1.402010099999993, 103.9153707 1.401981800000001)",,,,,,,,,,,,,
1748,5433801327,5433801326,0,563908887,False,2.159,"LINESTRING (103.9152931 1.402028499999987, 103.9152869 1.402010099999993)",,,,,,,,,,,,,
1749,5433801327,5433801326,1,563908894,False,2.159,"LINESTRING (103.9152931 1.402028499999987, 103.9152869 1.402010099999993)",,,,,,,,,,,,,
1750,5433801328,5433801327,0,563908887,False,2.816,"LINESTRING (103.9152691 1.40203659999998, 103.9152931 1.402028499999987)",,,,,,,,,,,,,
1751,5433801328,5433801327,1,563908894,False,2.816,"LINESTRING (103.9152691 1.40203659999998, 103.9152931 1.402028499999987)",,,,,,,,,,,,,
1752,5433801329,5433801328,0,563908887,False,2.264,"LINESTRING (103.9152756 1.402055899999994, 103.9152691 1.40203659999998)",,,,,,,,,,,,,
1753,5433801329,5433801328,1,563908894,False,2.264,"LINESTRING (103.9152756 1.402055899999994, 103.9152691 1.40203659999998)",,,,,,,,,,,,,
1754,5433801332,5433800366,0,563908887,False,5.609,"LINESTRING (103.9150571 1.4020751, 103.9150104 1.402094199999988)",,,,,,,,,,,,,
1755,5433801333,5433801275,0,563908887,False,13.574,"LINESTRING (103.9151832 1.402022899999992, 103.9152976 1.401980199999989)",,,,,,,,,,,,,
1756,5433801333,5433801332,0,563908887,False,15.172,"LINESTRING (103.9151832 1.402022899999992, 103.9150571 1.4020751)",,,,,,,,,,,,,
1757,5433801333,5433801332,1,563908900,False,15.172,"LINESTRING (103.9151832 1.402022899999992, 103.9150571 1.4020751)",,,,,,,,,,,,,
1758,5433801333,5433801332,2,563908900,False,28.28,"LINESTRING (103.9151832 1.402022899999992, 103.9152058 1.402077299999996, 103.9150798 1.402129599999976, 103.9150571 1.4020751)",,,,,,,,,,,,,
1759,5433801330,5433801329,0,563908887,False,1.199,"LINESTRING (103.9152654 1.402059400000002, 103.9152756 1.402055899999994)",,,,,,,,,,,,,
1760,5433801330,5433801329,1,563908894,False,1.199,"LINESTRING (103.9152654 1.402059400000002, 103.9152756 1.402055899999994)",,,,,,,,,,,,,
1761,5433801331,5433800619,0,563908887,False,28.619,"LINESTRING (103.9152829 1.402111299999989, 103.9155268 1.40202889999999)",,,,,,,,,,,,,
1762,5433801331,5433800619,1,563908894,False,28.619,"LINESTRING (103.9152829 1.402111299999989, 103.9155268 1.40202889999999)",,,,,,,,,,,,,
1763,5433801331,5433801330,0,563908887,False,6.09,"LINESTRING (103.9152829 1.402111299999989, 103.9152654 1.402059400000002)",,,,,,,,,,,,,
1764,5433801331,5433801330,1,563908894,False,6.09,"LINESTRING (103.9152829 1.402111299999989, 103.9152654 1.402059400000002)",,,,,,,,,,,,,
1765,5433801338,5433801337,0,563908887,False,5.538,"LINESTRING (103.9143464 1.402536899999995, 103.9143727 1.402579199999995)",,,,,,,,,,,,,
1766,5433801338,5433801337,1,563908901,False,5.538,"LINESTRING (103.9143464 1.402536899999995, 103.9143727 1.402579199999995)",,,,,,,,,,,,,
1767,5433801339,5433801338,0,563908887,False,1.613,"LINESTRING (103.9143341 1.402544599999984, 103.9143464 1.402536899999995)",,,,,,,,,,,,,
1768,5433801339,5433801338,1,563908901,False,1.613,"LINESTRING (103.9143341 1.402544599999984, 103.9143464 1.402536899999995)",,,,,,,,,,,,,
1769,5433801340,5433801339,0,563908887,False,2.357,"LINESTRING (103.9143229 1.4025266, 103.9143341 1.402544599999984)",,,,,,,,,,,,,
1770,5433801340,5433801339,1,563908901,False,2.357,"LINESTRING (103.9143229 1.4025266, 103.9143341 1.402544599999984)",,,,,,,,,,,,,
1771,5433801341,5433801340,0,563908887,False,2.073,"LINESTRING (103.9143071 1.40253649999999, 103.9143229 1.4025266)",,,,,,,,,,,,,
1772,5433801341,5433801340,1,563908901,False,2.073,"LINESTRING (103.9143071 1.40253649999999, 103.9143229 1.4025266)",,,,,,,,,,,,,
1773,5433801342,5433801341,0,563908887,False,1.703,"LINESTRING (103.914299 1.4025235, 103.9143071 1.40253649999999)",,,,,,,,,,,,,
1774,5433801342,5433801341,1,563908901,False,1.703,"LINESTRING (103.914299 1.4025235, 103.9143071 1.40253649999999)",,,,,,,,,,,,,
1775,5433801343,5433801342,0,563908887,False,1.947,"LINESTRING (103.9143139 1.402514299999996, 103.914299 1.4025235)",,,,,,,,,,,,,
1776,5433801343,5433801342,1,563908901,False,1.947,"LINESTRING (103.9143139 1.402514299999996, 103.914299 1.4025235)",,,,,,,,,,,,,
1777,5433801344,5433801343,0,563908887,False,4.958,"LINESTRING (103.9142904 1.402476400000002, 103.9143139 1.402514299999996)",,,,,,,,,,,,,
1778,5433801344,5433801343,1,563908901,False,4.958,"LINESTRING (103.9142904 1.402476400000002, 103.9143139 1.402514299999996)",,,,,,,,,,,,,
1779,5433801364,5433801337,0,563908887,False,24.451,"LINESTRING (103.9141859 1.402695299999994, 103.9143727 1.402579199999995)",,,,,,,,,,,,,
1780,5433801364,5433801337,1,563908901,False,24.451,"LINESTRING (103.9141859 1.402695299999994, 103.9143727 1.402579199999995)",,,,,,,,,,,,,
1781,5256260469,5256260443,0,"[464820236, 464820237]",False,217.831,"LINESTRING (103.9035269 1.386665499999993, 103.9028341 1.38697229999999, 103.9027892 1.387029199999994, 103.9027657 1.387089599999998, 103.9027824 1.387151799999997, 103.9028079 1.387204099999991, 103.9033186 1.387995299999994)",,service,,2,,,,,,,,,
1782,5256260469,5256260446,0,543736845,False,629.982,"LINESTRING (103.9035269 1.386665499999993, 103.9031473 1.386037099999989, 103.9030816 1.385971399999997, 103.9030319 1.385949999999997, 103.9028294 1.385896299999988, 103.9027838 1.385900399999984, 103.9027356 1.38591239999999, 103.9020637 1.386303899999988, 103.9020194 1.386346799999999, 103.9019483 1.386488899999986, 103.9019322 1.3865345, 103.9019309 1.386581499999984, 103.9020342 1.387275899999985, 103.9020583 1.387692899999995, 103.9020543 1.388369999999982, 103.9020663 1.388419599999988, 103.9020851 1.388455799999974, 103.9022233 1.388562999999989, 103.9022809 1.3885858, 103.902344 1.388591199999986, 103.9026175 1.388540199999993, 103.9028683 1.388478599999993, 103.9033699 1.388325699999998, 103.9034921 1.388263999999992)",,service,,2,,,,,,,,,
1783,5433801402,5433801364,0,563908887,False,47.313,"LINESTRING (103.9138287 1.402706499999994, 103.9138661 1.402773199999986, 103.9138842 1.402787199999989, 103.9139036 1.402793299999995, 103.9140572 1.402769099999997, 103.9140907 1.402761799999996, 103.9141859 1.402695299999994)",,,,,,,,,,,,,
1784,5433801404,5433800219,0,563908887,False,259.76199999999994,"LINESTRING (103.9137883 1.402570099999992, 103.9138077 1.402549899999997, 103.9138117 1.402524499999998, 103.9138003 1.402495599999993, 103.9136736 1.40232269999999, 103.9135891 1.402386999999991, 103.9133678 1.402078699999989, 103.913852 1.401736799999992, 103.9139619 1.401897699999986, 103.9139713 1.401948599999984, 103.9139472 1.402002299999985, 103.9139049 1.402027699999985, 103.9139143 1.402066599999995, 103.91397 1.402057199999996, 103.9140954 1.402080700000004, 103.9140994 1.402043799999993, 103.9140612 1.402027699999985, 103.9140337 1.402005599999988, 103.9140163 1.401978799999988, 103.9140049 1.401942599999982, 103.9140122 1.401867499999975, 103.9140243 1.401836699999995, 103.9140679 1.401807199999995, 103.9140559 1.40177429999999)",,,,,,,,,,,,,
1785,5433801404,5433801402,0,563908902,False,20.553,"LINESTRING (103.9137883 1.402570099999992, 103.9137469 1.402602599999988, 103.9138287 1.402706499999994)",,,,,,,,,,,,,
1786,5433801405,5433801402,0,563908887,False,5.851,"LINESTRING (103.9138701 1.402673999999991, 103.9138287 1.402706499999994)",,,,,,,,,,,,,
1787,5433801405,5433801402,1,563908902,False,5.851,"LINESTRING (103.9138701 1.402673999999991, 103.9138287 1.402706499999994)",,,,,,,,,,,,,
1788,5433801405,5433801404,0,563908887,False,14.702,"LINESTRING (103.9138701 1.402673999999991, 103.9137883 1.402570099999992)",,,,,,,,,,,,,
1789,5433801405,5433801404,1,563908902,False,14.702,"LINESTRING (103.9138701 1.402673999999991, 103.9137883 1.402570099999992)",,,,,,,,,,,,,
1790,5433801435,5433801435,0,563908907,True,45.631,"LINESTRING (103.9157361 1.401642199999986, 103.9157456 1.401662899999999, 103.9157617 1.401679099999984, 103.9157823 1.401688799999991, 103.915805 1.401690899999994, 103.9158271 1.401685099999991, 103.9158458 1.401672199999992, 103.915859 1.401653599999986, 103.915865 1.401631599999993, 103.9158631 1.401608799999991, 103.9158536 1.401588099999993, 103.9158375 1.40157189999999, 103.9158169 1.401562199999994, 103.9157942 1.401560099999985, 103.9157721 1.401565899999985, 103.9157534 1.401578899999991, 103.9157402 1.401597499999988, 103.9157342 1.401619499999983, 103.9157361 1.401642199999986)",,service,,,,,driveway,private,,,,,
1791,5433801453,5433801425,0,563908906,False,200.377,"LINESTRING (103.9156477 1.401525599999983, 103.9155733 1.40142439999998, 103.9155585 1.401389599999983, 103.9155693 1.401350699999985, 103.9161131 1.400941100000003, 103.9161325 1.400908299999994, 103.9161339 1.400876099999984, 103.9158677 1.400505399999991, 103.9158677 1.400473199999989, 103.9158797 1.400432999999985, 103.9161359 1.400246599999983)",,service,,,,,driveway,private,,,,,
1792,5433801453,5433801435,0,646629869,False,16.269,"LINESTRING (103.9156477 1.401525599999983, 103.9157361 1.401642199999986)",,service,,,,,driveway,private,,,,,
1793,5433801454,5433801453,0,563908908,False,19.439,"LINESTRING (103.9155049 1.401626499999994, 103.9156477 1.401525599999983)",,service,,,,,driveway,private,,,,,
1794,5433801454,4504401272,0,"[700189978, 775832892, 476165175]",True,81.13499999999999,"LINESTRING (103.9155049 1.401626499999994, 103.9154291 1.401530299999996, 103.9153488 1.401423499999987, 103.9150793 1.40103399999999)",Edgedale Plains,residential,50,"['3', '4', '2']",,,,,,,,,
1795,1845246738,5177282039,0,173767825,True,89.147,"LINESTRING (103.9030414 1.403067999999983, 103.9026262 1.402382099999995)",Punggol Place,residential,50,,,,,,,,,,
1796,1845246738,1845246741,0,173768002,True,8.504,"LINESTRING (103.9030414 1.403067999999983, 103.9029776 1.403110199999993)",,service,,,,,,no,,,,,
1797,1845246741,4776531252,0,325024332,True,36.946,"LINESTRING (103.9029776 1.403110199999993, 103.9026886 1.403274299999989)",Punggol Temporary Bus Interchange,service,,,,,driveway,no,,,,,
1798,1845246741,5966612989,0,173767827,True,1.139,"LINESTRING (103.9029776 1.403110199999993, 103.902983 1.403118899999985)",Punggol Place,residential,50,2,,,,,,,,,
1799,1845246744,2019165453,0,325024333,True,83.882,"LINESTRING (103.9023155 1.403491899999977, 103.9022324 1.403663499999993, 103.9022109 1.403754699999995, 103.9022109 1.403818999999995, 103.9024009 1.40417749999999)",,service,,,,,driveway,no,,,,,
1800,5749554066,5749545402,0,606414708,False,66.261,"LINESTRING (103.8937583 1.407933799999982, 103.8933604 1.407490099999986)",,,,,,,,,,,,,
1801,5749554066,5749545402,1,180551420,False,66.27199999999999,"LINESTRING (103.8937583 1.407933799999982, 103.8937182 1.407884100000007, 103.8933604 1.407490099999986)",Punggol Reservoir,,,,,,,,,,,,
1802,7232371635,5256324764,0,775202643,False,3.401,"LINESTRING (103.9005398 1.389106100000002, 103.9005691 1.389097299999982)",,service,,2,,,,,,,,,
1803,7232371635,7232248260,0,775198985,True,139.623,"LINESTRING (103.9005398 1.389106100000002, 103.900559 1.389201799999978, 103.9005959 1.389337599999983, 103.9006067 1.389447499999991, 103.9005838 1.3895719, 103.9005477 1.389666399999987, 103.9005014 1.389740799999989, 103.9004041 1.389840199999983, 103.9002562 1.3899227, 103.899987 1.390010999999982)",Compassvale Walk,residential,40,1,,,,,,,,,
