,u,v,key,osmid,lanes,highway,oneway,length,geometry,service,name,maxspeed,width,bridge,tunnel,access,ref,junction
7242,1840905905,1840905915,0,173243168,2,service,False,43.124,"LINESTRING (103.9168857 1.3929872, 103.916997 1.3931472, 103.9171056 1.3933067)",parking_aisle,,,,,,,,
7243,1840905905,1840905911,0,173243175,1,service,True,38.089,"LINESTRING (103.9168857 1.3929872, 103.9167461 1.3930819, 103.9167452 1.39309, 103.9167485 1.393097, 103.9168324 1.3932309)",parking_aisle,,,,,,,,
7244,1840905911,1840905917,0,173243166,2,service,False,19.405,"LINESTRING (103.9168324 1.3932309, 103.9166899 1.3933317)",,CP,,,,,,,
7245,1840905911,1840905915,0,173243175,1,service,True,43.932,"LINESTRING (103.9168324 1.3932309, 103.9169446 1.393399, 103.9169583 1.3934053, 103.9169732 1.3934007, 103.9171056 1.3933067)",parking_aisle,,,,,,,,
7246,5927976633,5278670967,0,536039235,1,residential,True,24.926,"LINESTRING (103.8906428 1.3952049, 103.8906675 1.3954277)",,Anchorvale Link,40,,,,,,
7247,5927976633,5928642398,0,627938842,2,service,False,4.723,"LINESTRING (103.8906428 1.3952049, 103.8906004 1.3952076)",,,,,,,,,
7248,242941626,4459074818,0,74981370,,secondary,True,12.209,"LINESTRING (103.9013277 1.3941232, 103.9013754 1.3942221)",,Punggol Road,60,,,,,,
7249,242941626,3063322492,0,627723425,2,tertiary,True,31.643,"LINESTRING (103.9013277 1.3941232, 103.9010627 1.3942271)",,Compassvale Street,50,,,,,,
7250,1840905915,1840905905,0,173243168,2,service,False,43.124,"LINESTRING (103.9171056 1.3933067, 103.916997 1.3931472, 103.9168857 1.3929872)",parking_aisle,,,,,,,,
7251,1840905915,1840905905,1,173243175,1,service,True,71.69900000000001,"LINESTRING (103.9171056 1.3933067, 103.9172117 1.3932314, 103.9172145 1.3932253, 103.9172148 1.3932156, 103.9169974 1.3929204, 103.9169865 1.3929207, 103.9169774 1.392925, 103.9168857 1.3929872)",parking_aisle,,,,,,,,
7252,1712357052,368931974,0,"[515980168, 646140539]",,"['residential', 'footway']",False,138.546,"LINESTRING (103.9064891 1.4168047, 103.9060596 1.4170305, 103.9056565 1.4167946, 103.9054064 1.4166401)",,Punggol Seventeenth Avenue,50,,,,,,
7253,1840905917,1840905911,0,173243166,2,service,False,19.405,"LINESTRING (103.9166899 1.3933317, 103.9168324 1.3932309)",,CP,,,,,,,
7254,1840905917,2120307343,0,644432259,2,residential,False,28.347,"LINESTRING (103.9166899 1.3933317, 103.9165405 1.3931251)",,Tebing Lane,50,,,,,,
7255,1840905917,5217190601,0,722498252,2,residential,False,61.67,"LINESTRING (103.9166899 1.3933317, 103.9170198 1.3937776)",,Tebing Lane,50,,,,,,
7256,6589431487,6589431492,0,701652287,,service,False,28.997,"LINESTRING (103.9067042 1.4045173, 103.9066744 1.404567, 103.906669 1.4045992, 103.9066757 1.4046582, 103.9066985 1.4046984, 103.9067133 1.4047212, 103.9067448 1.4047414)",,,,,,,,,
7257,1840905920,6192623096,0,173243167,2,service,False,15.905,"LINESTRING (103.9155213 1.3935261, 103.9156379 1.3934432)",parking_aisle,CP,,,,,,,
7258,1840905920,1840905904,0,"[655172009, 475941379]",3,primary,True,54.328,"LINESTRING (103.9155213 1.3935261, 103.9153166 1.3932389, 103.9152363 1.3931292)",,Punggol East,60,,,,,,
7259,3549224641,5928065375,0,627943587,1,service,True,17.797,"LINESTRING (103.9002983 1.3947918, 103.9002547 1.3946378)",driveway,,,,,,,,
7260,3549224641,5928066102,0,627943589,,service,False,4.943,"LINESTRING (103.9002983 1.3947918, 103.900256 1.3948055)",driveway,,,,,,,,
7261,3549224641,6192761665,0,"[627943562, 627943559]",2,service,False,55.367999999999995,"LINESTRING (103.9002983 1.3947918, 103.9003598 1.3947759, 103.9004 1.3947638, 103.9004597 1.3947397, 103.9005134 1.3947196, 103.9005536 1.3947048, 103.900768 1.3946272)",driveway,,,,,,,,
7262,5684534978,4602349311,0,596840133,2,service,False,13.369,"LINESTRING (103.9118295 1.4028026, 103.9117493 1.402713)",,,,,,,,,
7263,5684534978,2274882750,0,620213242,4,residential,True,61.597,"LINESTRING (103.9118295 1.4028026, 103.9113762 1.4031212)",,Punggol Drive,50,,,,,,
7264,6589431488,3048530804,0,"[476393002, 476393006]",3,secondary,True,37.617,"LINESTRING (103.9070385 1.4047263, 103.907075 1.4047976, 103.9071906 1.4050285)",,Punggol Road,60,,,,,,
7265,1840905924,5217190601,0,644913111,2,residential,False,21.519,"LINESTRING (103.9171349 1.3939332, 103.9170198 1.3937776)",,Tebing Lane,50,,,,,,
7266,6589431492,6589431488,0,701652286,,service,True,33.355000000000004,"LINESTRING (103.9067448 1.4047414, 103.9068072 1.4047574, 103.9068916 1.4047574, 103.9069533 1.4047534, 103.9070385 1.4047263)",,,,,,,,,
7267,6589431492,6589431487,0,701652287,,service,False,28.997,"LINESTRING (103.9067448 1.4047414, 103.9067133 1.4047212, 103.9066985 1.4046984, 103.9066757 1.4046582, 103.906669 1.4045992, 103.9066744 1.404567, 103.9067042 1.4045173)",,,,,,,,,
7268,1840905944,4602349357,0,645167294,,service,False,101.084,"LINESTRING (103.916335 1.3940628, 103.915792 1.3933336)",parking_aisle,CP,,,,,,,
7269,1538375386,4492210981,0,230646710,,service,False,749.322,"LINESTRING (103.887917 1.4108526, 103.8880544 1.4110083, 103.8884438 1.4115544, 103.8886852 1.4119405, 103.8887228 1.4121926, 103.888755 1.4124071, 103.8887067 1.4126538, 103.8885136 1.4129273, 103.8882722 1.4131954, 103.8881059 1.4133563, 103.8879396 1.4135065, 103.8878376 1.4135976, 103.8875319 1.4136781, 103.8867379 1.4138551, 103.8861747 1.4139623, 103.8859011 1.4140106, 103.8855953 1.4140642, 103.8853807 1.4140803, 103.8852091 1.414091, 103.8850428 1.414091, 103.8849248 1.4140964, 103.8847531 1.414091, 103.8844929 1.4141098)",,,,,,,private,,
7270,1538375386,1538375063,0,465524345,,service,False,113.723,"LINESTRING (103.887917 1.4108526, 103.8880346 1.4107099, 103.8881558 1.4105461, 103.8882416 1.4102457, 103.8882416 1.409924)",,,,,,,private,,
7271,1538375386,1538375210,0,645342281,2,service,False,649.0440000000001,"LINESTRING (103.887917 1.4108526, 103.8859762 1.4107283, 103.8858582 1.4107245, 103.8857566 1.4107407, 103.8856387 1.4107803, 103.8852601 1.4109858, 103.8851091 1.4110348, 103.8849325 1.4110375, 103.8847547 1.4109857, 103.8846446 1.4109168, 103.8845484 1.4108092, 103.8837503 1.4094473, 103.8836344 1.4092959, 103.8835399 1.4091973, 103.8834281 1.4091069, 103.8832868 1.4090134, 103.8831968 1.4089621)",,,,,,,private,,
7272,3058327266,1754690319,0,301736279,,footway,False,34.589,"LINESTRING (103.9041806 1.411967, 103.904137 1.411659)",,Adventure Bridge,,,yes,,,,
7273,3058327266,3058248386,0,301736362,,footway,False,38.296,"LINESTRING (103.9041806 1.411967, 103.9043476 1.4119194, 103.9043851 1.4118926, 103.9044361 1.4118792, 103.9045018 1.4119087)",,,,,yes,,,,
7274,3058327266,3058248393,0,301736368,,footway,False,25.42,"LINESTRING (103.9041806 1.411967, 103.9040686 1.4119772, 103.9040314 1.4119772, 103.9040208 1.4119621, 103.9040297 1.4119542, 103.9040615 1.4119498, 103.9040765 1.4119568)",,,,,yes,,,,
7275,5867650787,5886868560,0,621128277,,footway,False,17.314999999999998,"LINESTRING (103.8956266 1.3946192, 103.8955562 1.3946279, 103.8954919 1.3946147, 103.8954754 1.3946049)",,,,,,,,,
7276,5867650788,5867650789,0,621128278,,footway,False,8.032,"LINESTRING (103.8955242 1.3942699, 103.8955439 1.3943394)",,,,,,,,,
7277,5867650789,5867650788,0,621128278,,footway,False,8.032,"LINESTRING (103.8955439 1.3943394, 103.8955242 1.3942699)",,,,,,,,,
7278,5867650789,7232166452,0,621128278,,footway,False,23.241,"LINESTRING (103.8955439 1.3943394, 103.895704 1.394284, 103.8957153 1.394322)",,,,,,,,,
7279,5867650789,5743359426,0,623294532,,footway,False,29.347,"LINESTRING (103.8955439 1.3943394, 103.8955216 1.3943686, 103.8954819 1.3944352, 103.8954458 1.3945027, 103.8954154 1.3945692)",,,,,,,,,
7280,5256748785,368930452,0,646845858,2,residential,False,52.317,"LINESTRING (103.9056836 1.4152874, 103.9053203 1.4155865)",,Punggol Seventeenth Avenue,50,,,,,,
7281,5256748785,5256748793,0,543791042,,service,False,233.421,"LINESTRING (103.9056836 1.4152874, 103.905517 1.4151331, 103.905509 1.4151076, 103.9055116 1.4150727, 103.9058268 1.4147, 103.9058416 1.4146625, 103.9058442 1.414633, 103.9058308 1.4146102, 103.9048183 1.4139184)",,,,,,,,,
7282,5256748785,4000099724,0,738992104,2,pedestrian,False,164.713,"LINESTRING (103.9056836 1.4152874, 103.9067307 1.4144617, 103.9068686 1.4144077)",,Punggol Seventeenth Avenue,,,,,,,
7283,5867650802,5867650804,0,621128285,,footway,False,3.311,"LINESTRING (103.8974222 1.3986088, 103.8974505 1.3985995)",,,,,,,,,
7284,4598898419,5256347983,0,627682773,2,service,False,101.77,"LINESTRING (103.9044038 1.3945123, 103.9051934 1.3940491)",parking_aisle,,,,,,,,
7285,4598898419,5256347969,0,464819513,2,service,False,139.464,"LINESTRING (103.9044038 1.3945123, 103.9037722 1.3948797, 103.9037441 1.3949274, 103.9036703 1.3953899)",parking_aisle,,,,,,,,
7286,4598898419,4598898420,0,"[464819514, 627717900]",2,service,False,155.916,"LINESTRING (103.9044038 1.3945123, 103.9038728 1.3936711, 103.9036578 1.3933249)",parking_aisle,Rivervale Drive,,,,,,,
7287,4598898420,4598898419,0,"[464819514, 627717900]",2,service,False,155.916,"LINESTRING (103.9036578 1.3933249, 103.9038728 1.3936711, 103.9044038 1.3945123)",parking_aisle,Rivervale Drive,,,,,,,
7288,4598898420,369469546,0,"[627682776, 738415701]",2,tertiary,True,144.10899999999998,"LINESTRING (103.9036578 1.3933249, 103.903889 1.393202, 103.9041506 1.3930644, 103.9042539 1.3929997, 103.904371 1.3929293, 103.904485 1.3928491, 103.9046193 1.3927536, 103.9047632 1.392652)",,Rivervale Drive,40,,,,,,
7289,5867650805,6953315561,0,533685853,2,service,False,10.922,"LINESTRING (103.8974807 1.3987141, 103.8975761 1.3986906)",,,,,,,,,
7290,5867650805,6953315555,0,533685853,2,service,False,9.377,"LINESTRING (103.8974807 1.3987141, 103.8973988 1.3987343)",,,,,,,,,
7291,5867650805,5867650806,0,621128287,,footway,False,3.797,"LINESTRING (103.8974807 1.3987141, 103.8974902 1.3987469)",,,,,,,,,
7292,5867650805,6953315558,0,621128287,,footway,False,5.807,"LINESTRING (103.8974807 1.3987141, 103.8974674 1.3986636)",,,,,,,,,
7293,1538375414,1538375023,0,140405762,,service,False,737.3409999999999,"LINESTRING (103.8772858 1.4042706, 103.8774061 1.404205, 103.8774617 1.4041942, 103.8775432 1.4042176, 103.8777277 1.4042726, 103.8778869 1.4042892, 103.8780733 1.4042511, 103.8782888 1.4041477, 103.8786112 1.4038597, 103.8787905 1.4037675, 103.8789837 1.4037471, 103.8792079 1.4037873, 103.8795137 1.4039028, 103.8797149 1.4040024, 103.8799026 1.4041354, 103.8800887 1.4043385, 103.8802819 1.4046411, 103.8804498 1.4048229, 103.8807083 1.4049671, 103.8809444 1.4050255, 103.8812727 1.4050294, 103.8815355 1.4050947, 103.8817361 1.4052337, 103.8819116 1.405505, 103.8822227 1.4058804, 103.8824909 1.4061057, 103.8827484 1.4062773)",,,,,,,private,,
7294,1538375414,5219979665,0,"[723848965, 163139029]",2,service,False,918.5660000000003,"LINESTRING (103.8772858 1.4042706, 103.8774484 1.4046899, 103.8776505 1.4052239, 103.8778357 1.4054924, 103.8780179 1.4056236, 103.8782065 1.4056993, 103.8788113 1.405902, 103.8790387 1.4060332, 103.8793754 1.4062607, 103.8799053 1.4068166, 103.8799453 1.4068774, 103.8799846 1.4069444, 103.8802357 1.4075905, 103.8802789 1.4076852, 103.8806195 1.4082847, 103.8808487 1.408714, 103.880968 1.4087865, 103.8811178 1.4088145, 103.8812531 1.4088001, 103.8816522 1.4085629, 103.8817192 1.4085376, 103.8818094 1.408523, 103.8818949 1.4085338, 103.8819827 1.4085561, 103.882985 1.4088913)",,,,,,,private,,
7295,4598898423,6620359639,0,"[533694394, 704878782]",2,service,False,112.892,"LINESTRING (103.902192 1.3989475, 103.9020752 1.3988097, 103.9019914 1.3986497, 103.9019446 1.3984753, 103.9019422 1.3984454, 103.9019656 1.3984149, 103.902329 1.3982358)",driveway,,,,,,,,
7296,4598898423,368918178,0,645246524,2,service,False,23.012,"LINESTRING (103.902192 1.3989475, 103.9022715 1.3990138, 103.9023587 1.3990695)",driveway,,,,,,,,
7297,4598898423,6620359640,0,"[717268785, 464819517]",2,service,False,74.512,"LINESTRING (103.902192 1.3989475, 103.9023747 1.3988321, 103.9024874 1.3987905, 103.902592 1.3988294, 103.9026698 1.3989259, 103.9027123 1.3990147)",driveway,,,,,,,,
7298,5867650804,5867650803,0,621128285,,footway,False,3.754,"LINESTRING (103.8974505 1.3985995, 103.8974826 1.398589)",,,,,,,,,
7299,5867650804,5867650802,0,621128285,,footway,False,3.311,"LINESTRING (103.8974505 1.3985995, 103.8974222 1.3986088)",,,,,,,,,
7300,5867650804,6953315558,0,621128287,,footway,False,7.371,"LINESTRING (103.8974505 1.3985995, 103.8974674 1.3986636)",,,,,,,,,
7301,5867650804,6953315536,0,742775950,,footway,False,25.426,"LINESTRING (103.8974505 1.3985995, 103.8973999 1.3983765)",,,,,,,,,
7302,5867650806,5867650805,0,621128287,,footway,False,3.797,"LINESTRING (103.8974902 1.3987469, 103.8974807 1.3987141)",,,,,,,,,
7303,5867650808,5867650813,0,621128288,2,service,False,7.842,"LINESTRING (103.8963769 1.3974921, 103.8963956 1.3975601)",,,,,,,,,
7304,5867650808,5917835968,0,627063695,2,service,False,32.226,"LINESTRING (103.8963769 1.3974921, 103.8966523 1.3974016)",,,,,,,,,
7305,5867650808,6163500530,0,667233080,2,service,False,23.727,"LINESTRING (103.8963769 1.3974921, 103.8961767 1.3975661)",,,,,,,,,
7306,5867650803,5867650804,0,621128285,,footway,False,3.754,"LINESTRING (103.8974826 1.398589, 103.8974505 1.3985995)",,,,,,,,,
7307,4598898428,5177330338,0,641122890,2,service,False,23.901,"LINESTRING (103.9035036 1.4006683, 103.9034108 1.4004744)",driveway,,,,,,,,
7308,4598898428,4598672202,0,"[651981593, 620524555, 620524556, 651981590]","['4', '3', '2']",residential,True,149.94400000000002,"LINESTRING (103.9035036 1.4006683, 103.9032502 1.4007943, 103.9029622 1.4009391, 103.9026296 1.4011053, 103.9022935 1.4012639)",,Punggol Field,50,,,,,,
7309,5867650813,5867650808,0,621128288,2,service,False,7.842,"LINESTRING (103.8963956 1.3975601, 103.8963769 1.3974921)",,,,,,,,,
7310,5867650813,5867650812,0,621128290,,footway,False,33.172,"LINESTRING (103.8963956 1.3975601, 103.8966807 1.397472)",,,,,,,,,
7311,5867650813,5867650811,0,621128288,2,service,False,100.97200000000001,"LINESTRING (103.8963956 1.3975601, 103.8964747 1.3978039, 103.8965036 1.3978382, 103.896566 1.3978862, 103.8965996 1.397937, 103.8966995 1.3983935)",,,,,,,,,
7312,5867650813,5867650815,0,621128290,,footway,False,27.335,"LINESTRING (103.8963956 1.3975601, 103.8962151 1.3976271, 103.896232 1.3976777)",,,,,,,,,
7313,242941694,1781717290,0,74549055,2,motorway_link,True,56.445,"LINESTRING (103.9033475 1.3965386, 103.9029184 1.39681)",,,50,,,,,,
7314,242941694,242941719,0,"[166722000, 166721998, 32776686]",3,secondary,True,96.438,"LINESTRING (103.9033475 1.3965386, 103.9034068 1.396634, 103.9036491 1.3971141, 103.9037434 1.3973098)",,Punggol Road,60,,yes,,,,
7315,5867650815,5867650820,0,621128292,,footway,False,7.846,"LINESTRING (103.896232 1.3976777, 103.8961657 1.3977019)",,,,,,,,,
7316,5867650815,5867650816,0,621128292,,footway,False,2.851,"LINESTRING (103.896232 1.3976777, 103.8962559 1.3976684)",,,,,,,,,
7317,5867650815,5867650813,0,621128290,,footway,False,27.335,"LINESTRING (103.896232 1.3976777, 103.8962151 1.3976271, 103.8963956 1.3975601)",,,,,,,,,
7318,5867650816,5867650815,0,621128292,,footway,False,2.851,"LINESTRING (103.8962559 1.3976684, 103.896232 1.3976777)",,,,,,,,,
7319,5867650817,5867650820,0,621128292,,footway,False,13.677,"LINESTRING (103.8960497 1.3977429, 103.8961657 1.3977019)",,,,,,,,,
7320,5867650817,5867650819,0,621128292,,footway,False,38.254999999999995,"LINESTRING (103.8960497 1.3977429, 103.895923 1.397936, 103.895814 1.3979663)",,,,,,,,,
7321,5867650817,6774190213,0,722177353,,footway,False,19.779,"LINESTRING (103.8960497 1.3977429, 103.8960945 1.3978645, 103.8960988 1.3979126)",,,,,,,,,
7322,5256748793,5256748785,0,543791042,,service,False,233.42100000000002,"LINESTRING (103.9048183 1.4139184, 103.9058308 1.4146102, 103.9058442 1.414633, 103.9058416 1.4146625, 103.9058268 1.4147, 103.9055116 1.4150727, 103.905509 1.4151076, 103.905517 1.4151331, 103.9056836 1.4152874)",,,,,,,,,
7323,5867650819,5867650817,0,621128292,,footway,False,38.254999999999995,"LINESTRING (103.895814 1.3979663, 103.895923 1.397936, 103.8960497 1.3977429)",,,,,,,,,
7324,5867650820,5867650817,0,621128292,,footway,False,13.677,"LINESTRING (103.8961657 1.3977019, 103.8960497 1.3977429)",,,,,,,,,
7325,5867650820,5867650815,0,621128292,,footway,False,7.846,"LINESTRING (103.8961657 1.3977019, 103.896232 1.3976777)",,,,,,,,,
7326,5867650820,6163500527,0,621128294,,footway,False,9.649,"LINESTRING (103.8961657 1.3977019, 103.8961359 1.3976204)",,,,,,,,,
7327,5867650820,6774190199,0,722177350,,footway,False,7.788,"LINESTRING (103.8961657 1.3977019, 103.8961913 1.3977671)",,,,,,,,,
7328,5867650821,6163500530,0,533685854,2,service,False,6.102,"LINESTRING (103.8961252 1.3975851, 103.8961767 1.3975661)",,,,,,,,,
7329,5867650821,6163500524,0,533685854,2,service,False,6.907,"LINESTRING (103.8961252 1.3975851, 103.8960668 1.3976063)",,,,,,,,,
7330,5867650821,6163500527,0,621128294,,footway,False,4.101,"LINESTRING (103.8961252 1.3975851, 103.8961359 1.3976204)",,,,,,,,,
7331,5867650821,5867650830,0,621128294,,footway,False,102.74799999999999,"LINESTRING (103.8961252 1.3975851, 103.8960857 1.3974507, 103.8960131 1.397204, 103.8959783 1.3972144, 103.8958027 1.3967564)",,,,,,,,,
7332,4761526021,4761526022,0,483414445,,footway,False,5.791,"LINESTRING (103.9015144 1.3845785, 103.9015429 1.3846221)",,,,,,,,,
7333,4761526021,2473143235,0,483414445,,footway,False,87.722,"LINESTRING (103.9015144 1.3845785, 103.9021673 1.3841354)",,,,,,,,,
7334,4761526021,4761526023,0,483414446,,footway,False,3.707,"LINESTRING (103.9015144 1.3845785, 103.9014954 1.3845511)",,,,,,,,,
7335,5256748804,5256748794,0,543791043,,service,True,17.442,"LINESTRING (103.8981558 1.4084679, 103.8980578 1.4085904)",driveway,,,,,,,,
7336,5256748804,4005070467,0,543791044,,service,True,15.777999999999999,"LINESTRING (103.8981558 1.4084679, 103.8981707 1.408492, 103.8981948 1.408507, 103.8982231 1.4085098, 103.8982496 1.4084998, 103.898269 1.408479)",driveway,,,,,,,,
7337,4761526022,4761526021,0,483414445,,footway,False,5.791,"LINESTRING (103.9015429 1.3846221, 103.9015144 1.3845785)",,,,,,,,,
7338,4761526023,4761526021,0,483414446,,footway,False,3.707,"LINESTRING (103.9014954 1.3845511, 103.9015144 1.3845785)",,,,,,,,,
7339,5867650826,6073344800,0,621128294,,footway,False,22.104,"LINESTRING (103.8957207 1.3963914, 103.8956594 1.3962023)",,,,,,,,,
7340,5867650826,6073344789,0,621128294,,footway,False,10.658999999999999,"LINESTRING (103.8957207 1.3963914, 103.8957416 1.3964505, 103.8957472 1.3964832)",,,,,,,,,
7341,5867650826,6073344797,0,646376637,,footway,False,23.061,"LINESTRING (103.8957207 1.3963914, 103.8955425 1.3964666, 103.8955418 1.3964806)",,,,,,,,,
7342,5867650826,6073344803,0,646376642,,footway,False,42.441,"LINESTRING (103.8957207 1.3963914, 103.8959141 1.3962566, 103.8960551 1.3962186)",,,,,,,,,
7343,5867650830,6073344789,0,621128294,,footway,False,31.079,"LINESTRING (103.8958027 1.3967564, 103.8957868 1.396715, 103.8957472 1.3964832)",,,,,,,,,
7344,5867650830,5867650821,0,621128294,,footway,False,102.74799999999999,"LINESTRING (103.8958027 1.3967564, 103.8959783 1.3972144, 103.8960131 1.397204, 103.8960857 1.3974507, 103.8961252 1.3975851)",,,,,,,,,
7345,5867650830,5867650834,0,621128296,,footway,False,68.002,"LINESTRING (103.8958027 1.3967564, 103.8960702 1.3967284, 103.8961027 1.3967238, 103.8961375 1.3967145, 103.896392 1.3966132)",,,,,,,,,
7346,5867650830,5177263030,0,621128296,,footway,False,74.608,"LINESTRING (103.8958027 1.3967564, 103.8956322 1.3969282, 103.8956113 1.3969491, 103.8955775 1.3969668, 103.8952268 1.3970539)",,,,,,,,,
7347,3063316239,2135537243,0,"[627967107, 651909995, 775850351]",2,tertiary,True,126.29599999999999,"LINESTRING (103.8979907 1.3921061, 103.8980833 1.3923659, 103.8981664 1.3925972, 103.8983715 1.3931762)",,Compassvale Road,"['40', '50']",,,,,,
